,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
644,Thomas Delaine,25,16,18,6,1,12,21,57.1,9,17,1,16,15,28,0
645,Thomas Delaney,22,10,10,11,1,9,15,60.0,6,16,7,9,26,26,0
646,Paul Delecroix,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
647,Cristian Dell'Orco,22,12,14,7,1,8,14,57.1,6,11,7,4,16,33,0
648,Andy Delort,28,18,11,9,8,7,27,25.9,20,21,6,15,3,10,0
649,Fabian Delph,26,12,10,13,3,9,22,40.9,13,12,3,9,15,19,1
650,Moussa Dembélé,12,7,2,5,5,4,14,28.6,10,14,3,11,5,31,0
651,Ousmane Dembélé,2,2,1,1,0,2,5,40.0,3,4,0,4,0,0,1
652,Merih Demiral,8,7,5,3,0,1,3,33.3,2,4,3,1,4,16,1
653,Kerem Demirbay,35,19,10,21,4,12,31,38.7,19,19,5,14,22,7,1
654,Diego Demme,18,8,14,3,1,8,23,34.8,15,9,1,8,8,9,0
655,Diego Demme,41,18,17,19,5,17,42,40.5,25,14,2,12,15,14,0
656,Jason Denayer,17,13,12,5,0,10,14,71.4,4,32,29,3,20,83,0
657,Leander Dendoncker,68,31,41,19,8,28,67,41.8,39,39,12,27,38,64,2
658,Kévin Denkey,10,5,1,8,1,6,10,60.0,4,7,0,7,2,1,1
659,Stefano Denswil,49,28,29,19,1,26,44,59.1,18,23,8,15,31,68,0
660,Fabio Depaoli,41,28,26,10,5,17,31,54.8,14,29,3,26,16,39,0
661,Kastriot Dermaku,13,5,10,3,0,3,5,60.0,2,20,16,4,12,61,1
662,Daniele Dessena,21,11,5,14,2,6,25,24.0,19,11,1,10,11,21,0
663,Mattia Destro,3,2,1,2,0,1,3,33.3,2,1,0,1,0,0,0
664,Mattia Destro,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
665,Gerard Deulofeu,33,16,18,9,6,12,59,20.3,47,10,0,10,25,6,0
666,Deyverson,0,0,0,0,0,0,1,0.0,1,2,1,1,0,5,0
667,Samuel Di Carmine,2,1,0,0,2,0,8,0.0,8,3,0,3,1,10,0
668,Federico Di Francesco,11,5,2,6,3,3,15,20.0,12,9,1,8,3,2,1
669,Giovanni Di Lorenzo,59,35,27,19,13,32,61,52.5,29,27,11,16,28,54,0
670,Ángel Di María,17,12,2,8,7,4,34,11.8,30,14,3,11,11,1,3
671,Boulaye Dia,15,9,7,6,2,3,10,30.0,7,9,2,7,7,16,0
672,Fousseni Diabaté,16,10,6,6,4,5,16,31.3,11,11,0,11,8,3,1
673,Moussa Diaby,10,8,3,7,0,5,15,33.3,10,6,0,6,9,4,0
674,Mouctar Diakhaby,11,8,7,3,1,5,8,62.5,3,17,15,2,11,73,0
675,Bafodé Diakité,23,19,15,8,0,7,13,53.8,6,18,9,9,20,75,0
676,Abdou Diallo,20,11,9,10,1,8,14,57.1,6,9,5,4,10,32,0
677,Amad Diallo,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
678,Habib Diallo,2,1,0,2,0,0,6,0.0,6,6,5,1,4,43,0
679,Ibrahima Diallo,38,24,15,22,1,12,29,41.4,17,9,2,7,23,16,3
680,Moussa Diarra,3,3,2,1,0,1,1,100.0,0,0,0,0,3,2,0
681,Lucas Dias,1,1,1,0,0,1,1,100.0,0,0,0,0,0,2,0
682,Amadou Diawara,40,25,14,20,6,8,30,26.7,22,10,1,9,33,16,2
683,Brahim Díaz,1,0,0,1,0,0,2,0.0,2,2,0,2,0,0,0
684,Víctor Díaz,74,43,38,31,5,31,60,51.7,29,53,23,30,48,94,1
685,Bakaye Dibassy,26,14,17,8,1,15,20,75.0,5,29,18,11,37,78,2
686,Eric Dier,21,12,10,10,1,10,20,50.0,10,14,9,5,21,65,0
687,Lucas Digne,73,49,49,19,5,33,68,48.5,35,39,10,29,42,108,0
688,Mitchell Dijks,13,10,6,5,2,8,12,66.7,4,5,1,4,10,23,0
689,Javairô Dilrosun,15,8,11,1,3,5,13,38.5,8,20,0,20,18,10,0
690,Federico Dimarco,11,5,4,4,3,6,10,60.0,4,3,2,1,4,11,0
691,Federico Dimarco,1,0,0,1,0,0,0,,0,0,0,0,1,1,0
692,Tristan Dingomé,10,4,3,6,1,2,12,16.7,10,6,0,6,6,1,0
693,Lois Diony,15,5,0,11,4,5,9,55.6,4,3,0,3,1,0,0
694,Issa Diop,27,15,18,9,0,16,25,64.0,9,37,21,16,47,166,2
695,Papakouli Diop,39,26,13,22,4,18,42,42.9,24,24,7,17,34,38,0
696,Assane Dioussé,1,1,0,1,0,0,3,0.0,3,0,0,0,0,2,0
697,Axel Disasi,32,21,18,13,1,17,27,63.0,10,29,24,5,26,97,0
698,Tiago Djaló,9,4,5,3,1,2,7,28.6,5,3,2,1,11,28,0
699,Djené,42,32,27,15,0,17,30,56.7,13,20,7,13,34,105,1
700,Moussa Djenepo,27,21,13,9,5,11,21,52.4,10,15,1,14,9,9,0
701,Koffi Djidji,27,12,19,8,0,8,18,44.4,10,28,23,5,15,53,1
702,Alexander Djiku,46,32,27,19,0,21,29,72.4,8,14,8,6,55,82,4
703,Berat Djimsiti,42,23,17,23,2,22,39,56.4,17,21,14,7,49,92,0
704,Naïs Djouahra,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
705,Marko Dmitrović,3,2,3,0,0,3,5,60.0,2,1,0,1,3,24,0
706,Matt Doherty,55,29,34,17,4,27,41,65.9,14,34,4,30,40,52,1
707,Kasper Dolberg,10,6,0,3,7,4,17,23.5,13,18,2,16,10,24,0
708,Keagan Dolly,6,3,1,3,2,2,5,40.0,3,1,0,1,1,0,0
709,Jaume Doménech,0,0,0,0,0,0,1,0.0,1,0,0,0,1,3,1
710,Nicolás Domínguez,21,14,15,5,1,7,18,38.9,11,12,2,10,12,7,0
711,Giulio Donati,32,21,22,8,2,15,28,53.6,13,19,10,9,25,42,0
712,Ji Dong-won,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0
713,Anastasios Donis,3,2,2,1,0,1,9,11.1,8,2,0,2,1,3,0
714,Alfredo Donnarumma,17,9,3,9,5,6,18,33.3,12,7,0,7,5,1,0
715,Gianluigi Donnarumma,1,0,1,0,0,1,2,50.0,1,0,0,0,3,25,7
716,Mathieu Dossevi,32,20,7,17,8,15,30,50.0,15,17,0,17,14,7,0
717,Bas Dost,11,7,1,7,3,3,7,42.9,4,6,2,4,5,22,0
718,Abdoulaye Doucouré,64,30,29,29,6,16,57,28.1,41,46,8,38,31,32,0
719,Mamadou Doucouré,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
720,Moussa Doumbia,16,8,5,6,5,7,24,29.2,17,14,1,13,9,5,0
721,Souleyman Doumbia,10,4,7,2,1,5,6,83.3,1,5,0,5,6,18,0
722,Souleyman Doumbia,1,1,1,0,0,1,1,100.0,0,2,2,0,0,3,0
723,Tommy Doyle,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
724,Mohamed Dräger,32,21,22,8,2,14,33,42.4,19,17,5,12,18,39,0
725,Aleksandar Dragović,18,11,11,6,1,10,21,47.6,11,9,3,6,15,39,0
726,Bartłomiej Drągowski,0,0,0,0,0,0,1,0.0,1,0,0,0,3,8,1
727,Julian Draxler,13,10,2,9,2,7,15,46.7,8,7,1,6,10,1,0
728,Dominick Drexler,34,25,12,19,3,8,32,25.0,24,11,5,6,26,11,0
729,Danny Drinkwater,5,3,3,2,0,2,18,11.1,16,5,0,5,5,5,1
730,Danny Drinkwater,2,1,1,1,0,0,1,0.0,1,0,0,0,1,0,0
731,Josip Drmić,3,2,1,2,0,0,8,0.0,8,6,0,6,1,5,1
732,Domingos Duarte,30,19,24,5,1,11,20,55.0,9,34,24,10,34,153,1
733,Léo Duarte,4,3,0,3,1,1,4,25.0,3,9,6,3,3,9,0
734,Óscar Duarte,12,3,11,1,0,3,4,75.0,1,7,6,1,6,29,0
735,Rubén Duarte,61,32,30,28,3,34,60,56.7,26,30,8,22,47,71,0
736,Edgaras Dubickas,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
737,Leo Dubois,32,23,20,9,3,13,22,59.1,9,12,4,8,18,34,1
738,Martin Dúbravka,1,1,1,0,0,1,2,50.0,1,2,0,2,1,17,5
739,Ondrej Duda,18,11,9,6,3,7,16,43.8,9,10,2,8,6,8,0
740,Ondrej Duda,6,4,1,2,3,1,10,10.0,9,3,1,2,5,5,0
741,Shane Duffy,18,9,14,4,0,6,17,35.3,11,13,7,6,21,72,0
742,Haris Duljević,11,6,3,7,1,4,12,33.3,8,5,0,5,2,1,0
743,Paul Dummett,27,17,19,7,1,21,27,77.8,6,23,9,14,23,69,0
744,Alfred Duncan,12,9,11,1,0,2,19,10.5,17,4,0,4,5,12,0
745,Alfred Duncan,19,12,8,7,4,6,16,37.5,10,7,0,7,9,13,0
746,Lewis Dunk,40,24,23,17,0,15,34,44.1,19,55,33,22,55,125,2
747,Erik Durm,13,6,9,2,2,9,17,52.9,8,11,2,9,3,11,0
748,Riza Durmisi,1,1,1,0,0,0,0,,0,2,1,1,1,3,0
749,Hugo Duro,6,5,2,2,2,4,8,50.0,4,3,0,3,1,3,0
750,Jean-Kevin Duverne,12,8,5,6,1,2,6,33.3,4,23,8,15,20,50,0
751,Paulo Dybala,19,10,6,9,4,9,39,23.1,30,15,0,15,13,3,0
752,Edin Džeko,16,11,2,7,7,2,13,15.4,11,11,4,7,6,33,0
753,Blerim Džemaili,19,12,3,13,3,4,22,18.2,18,9,3,6,7,6,0
754,Bruno Ecuele Manga,22,15,17,5,0,9,20,45.0,11,34,23,11,37,112,2
755,Simone Edera,13,5,3,7,3,2,12,16.7,10,1,0,1,1,3,0
756,Ederson,2,2,2,0,0,2,5,40.0,3,0,0,0,3,16,6
757,John Egan,44,27,34,10,0,25,45,55.6,20,39,27,12,58,171,4
758,Johannes Eggestein,8,6,2,2,4,3,12,25.0,9,6,0,6,2,4,0
759,Maximilian Eggestein,40,28,20,18,2,15,43,34.9,28,37,8,29,36,57,0
760,Kingsley Ehizibue,79,53,44,30,5,33,53,62.3,20,28,8,20,39,79,1
761,Albin Ekdal,51,25,18,31,2,24,68,35.3,44,35,14,21,33,46,1
762,Harvey Elliott,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
763,Elif Elmas,16,7,5,6,5,5,20,25.0,15,11,1,10,11,4,0
764,Ilay Elmkies,1,1,1,0,0,0,0,,0,0,0,0,0,0,0
765,Ahmed Elmohamady,19,9,10,7,2,10,21,47.6,11,11,5,6,13,25,1
766,Aritz Elustondo,28,17,19,8,1,13,23,56.5,10,21,8,13,15,67,0
767,Nico Elvedi,45,27,37,8,0,19,38,50.0,19,32,15,17,62,112,0
768,Rodrigo Ely,22,13,15,7,0,13,29,44.8,16,23,19,4,32,116,0
769,Adri Embarba,37,22,16,16,5,16,33,48.5,17,28,4,24,16,11,0
770,Breel Embolo,22,11,2,15,5,4,15,26.7,11,12,1,11,8,5,0
771,Emerson,74,46,49,19,6,36,79,45.6,43,30,9,21,31,57,1
772,Renaud Emond,3,1,0,2,1,1,5,20.0,4,0,0,0,0,7,0
773,Alan Empereur,16,8,11,4,1,6,10,60.0,4,19,12,7,22,36,0
774,Youssef En-Nesyri,9,7,1,2,6,3,17,17.6,14,15,2,13,5,22,0
775,Youssef En-Nesyri,7,5,1,6,0,3,10,30.0,7,9,3,6,5,7,0
776,Björn Engels,11,6,8,2,1,8,13,61.5,5,18,17,1,28,86,3
777,Sergi Enrich,17,6,4,8,5,4,21,19.0,17,16,2,14,9,12,0
778,Javier Eraso,11,5,4,5,2,5,15,33.3,10,5,0,5,7,5,0
779,Christian Eriksen,19,9,10,8,1,7,24,29.2,17,10,1,9,12,16,0
780,Christian Eriksen,11,6,2,8,1,5,20,25.0,15,3,0,3,0,0,0
781,Gonzalo Escalante,41,22,15,17,9,24,41,58.5,17,22,4,18,29,14,0
782,Aarón Escandell,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
783,Sergio Escudero,29,16,17,10,2,19,28,67.9,9,11,1,10,13,35,0
784,Bernardo Espinosa,24,16,18,4,2,16,28,57.1,12,19,11,8,24,108,2
785,Sebastiano Esposito,3,2,0,2,1,0,5,0.0,5,3,0,3,3,1,0
786,Vicente Esquerdo,1,0,1,0,0,0,0,,0,1,0,1,0,1,0
787,Alexander Esswein,6,4,4,2,0,3,8,37.5,5,8,1,7,7,7,1
788,Pervis Estupiñán,84,45,53,27,4,42,77,54.5,35,30,7,23,58,61,6
789,Oghenekaro Etebo,12,4,5,7,0,7,12,58.3,5,10,1,9,11,4,1
790,Beñat Etxebarria,6,1,2,3,1,2,13,15.4,11,6,1,5,4,6,0
791,Xabier Etxeita,20,11,11,9,0,12,23,52.2,11,9,5,4,17,68,0
792,Antony Evans,5,4,1,3,1,1,5,20.0,4,1,1,0,2,4,0
793,Jonny Evans,48,34,33,14,1,28,39,71.8,11,33,18,15,57,174,4
794,Edu Expósito,52,28,12,31,9,18,49,36.7,31,20,6,14,31,18,1
795,Valentin Eysseric,4,4,1,2,1,0,4,0.0,4,3,0,3,1,2,0
796,Valentin Eysseric,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
797,Łukasz Fabiański,2,2,2,0,0,2,4,50.0,2,0,0,0,1,5,3
798,Fabinho,62,35,20,35,7,26,67,38.8,41,25,2,23,34,19,1
799,Fábio,38,22,18,20,0,25,35,71.4,10,10,5,5,18,19,0
800,Cesc Fàbregas,11,4,6,3,2,6,29,20.7,23,8,1,7,7,3,0
801,Fabricio,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
802,Ralf Fährmann,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
803,Fayçal Fajr,1,1,0,1,0,0,3,0.0,3,4,0,4,4,1,0
804,Luca Falbo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
805,Filippo Falco,13,7,4,5,4,5,18,27.8,13,11,1,10,2,1,0
806,Eliseo Falcon,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
807,Wladimiro Falcone,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
808,Simon Falette,0,0,0,0,0,0,1,0.0,1,3,3,0,3,5,0
809,Iago Falque,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0
810,Iago Falque,7,3,1,4,2,4,8,50.0,4,7,0,7,1,4,0
811,Akin Famewo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
812,Andri Fannar Baldursson,1,0,0,1,0,0,1,0.0,1,2,0,2,1,3,0
813,Paolo Faragò,41,28,21,15,5,23,46,50.0,23,18,9,9,10,58,0
814,Davide Faraoni,67,37,43,19,5,30,67,44.8,37,50,15,35,36,115,0
815,Mohamed Fares,6,4,3,2,1,2,10,20.0,8,5,3,2,5,8,0
816,Diego Farias,9,6,3,5,1,5,18,27.8,13,7,0,7,4,4,0
817,Ansu Fati,16,8,4,7,5,5,15,33.3,10,14,1,13,8,3,0
818,Julien Faussurier,36,22,23,13,0,21,53,39.6,32,22,7,15,33,46,1
819,Andrea Favilli,8,7,2,3,3,4,11,36.4,7,5,1,4,0,7,0
820,Federico Fazio,19,11,12,6,1,6,11,54.5,5,8,6,2,19,52,0
821,Aleix Febas,36,24,13,19,4,12,36,33.3,24,15,0,15,17,6,0
822,Zouhair Feddal,20,13,14,5,1,10,14,71.4,4,15,9,6,23,74,0
823,Ljubomir Fejsa,19,13,8,10,1,6,23,26.1,17,8,1,7,6,13,0
824,Nabil Fekir,41,26,14,19,8,12,37,32.4,25,27,3,24,10,3,0
825,Felipe,27,19,21,6,0,14,24,58.3,10,18,13,5,40,130,0
826,Luiz Felipe,42,24,24,15,3,19,32,59.4,13,39,30,9,41,69,2
827,Lucas Felippe,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
828,João Félix,9,3,3,3,3,4,14,28.6,10,4,0,4,10,4,1
829,Ohis Felix Uduokhai,43,26,30,12,1,19,29,65.5,10,40,30,10,36,125,2
830,Kiko Femenía,68,38,49,17,2,43,80,53.8,37,16,2,14,36,49,0
831,Zinedine Ferhat,26,16,5,16,5,15,46,32.6,31,15,3,12,16,18,0
832,Bruno Fernandes,22,12,9,9,4,5,38,13.2,33,6,0,6,11,16,0
833,Edimilson Fernandes,33,20,12,15,6,15,33,45.5,18,17,9,8,32,47,1
834,Gedson Fernandes,2,0,2,0,0,0,2,0.0,2,2,0,2,1,0,0
835,Gelson Fernandes,30,18,13,17,0,7,21,33.3,14,11,3,8,16,9,2
836,Matheus Fernandes,6,2,2,2,2,3,5,60.0,2,4,0,4,2,2,0
837,Aitor Fernández,1,1,1,0,0,1,1,100.0,0,0,0,0,2,18,3
838,Andrés Fernández,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
839,Carlos Fernández,24,15,7,11,6,3,32,9.4,29,25,2,23,11,30,0
840,Federico Fernández,42,25,30,10,2,23,46,50.0,23,41,28,13,24,190,2
841,Gabriel Fernández,1,0,0,1,0,1,3,33.3,2,5,1,4,2,2,0
842,Joaquín Fernández,30,24,17,10,3,9,30,30.0,21,14,10,4,32,57,0
843,Fernandinho,50,35,32,16,2,29,48,60.4,19,28,16,12,25,82,0
844,Fernando,62,33,37,24,1,34,58,58.6,24,38,15,23,67,73,1
845,Juan Ferney Otero,17,10,6,9,2,8,24,33.3,16,12,1,11,19,10,0
846,Alex Ferrari,18,13,13,5,0,7,12,58.3,5,13,8,5,12,31,0
847,Facundo Ferreyra,9,4,4,5,0,3,10,30.0,7,4,0,4,2,5,0
848,Jordan Ferri,22,13,7,12,3,13,44,29.5,31,9,0,9,10,10,0
849,Oliver Fink,21,12,7,11,3,5,16,31.3,11,12,1,11,15,7,0
850,Alfreð Finnbogason,11,6,1,9,1,2,7,28.6,5,8,2,6,3,8,0
851,Roberto Firmino,37,19,8,14,15,10,43,23.3,33,34,3,31,7,11,1
852,Junior Firpo,23,15,12,8,3,11,17,64.7,6,15,3,12,17,12,1
853,John Fleck,36,25,13,14,9,22,64,34.4,42,25,3,22,24,26,0
854,Mark Flekken,0,0,0,0,0,0,1,0.0,1,0,0,0,0,2,2
855,Sergio Floccari,8,3,3,1,4,0,13,0.0,13,9,1,8,5,1,0
856,Alessandro Florenzi,14,11,8,4,2,7,20,35.0,13,9,3,6,16,19,0
857,Alessandro Florenzi,13,9,9,4,0,8,18,44.4,10,11,1,10,14,21,0
858,Phil Foden,14,10,4,6,4,6,19,31.6,13,5,0,5,6,2,0
859,Mamadou Fofana,57,35,38,15,4,21,41,51.2,20,22,10,12,22,61,1
860,Seko Fofana,17,12,8,8,1,9,35,25.7,26,20,1,19,17,19,0
861,Wesley Fofana,25,15,16,9,0,12,18,66.7,6,10,5,5,36,55,4
862,Youssouf Fofana,25,17,10,12,3,13,30,43.3,17,11,0,11,14,7,0
863,Youssouf Fofana,16,9,6,10,0,8,15,53.3,7,12,2,10,8,9,0
864,Thomas Foket,61,36,31,23,7,30,48,62.5,18,15,4,11,39,59,1
865,Lamine Fomba,65,31,20,37,8,21,43,48.8,22,29,4,25,25,11,1
866,José Fonte,19,11,11,7,1,11,22,50.0,11,19,11,8,28,90,1
867,Pablo Fornals,46,28,21,18,7,19,64,29.7,45,35,1,34,25,15,0
868,Emil Forsberg,16,10,5,8,3,6,26,23.1,20,15,0,15,5,3,0
869,Hernâni Fortes,5,2,4,0,1,1,3,33.3,2,3,0,3,4,9,0
870,Ben Foster,1,0,1,0,0,1,3,33.3,2,1,0,1,0,16,2
871,Lyle Foster,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
872,Timothy Fosu-Mensah,1,1,0,1,0,1,4,25.0,3,0,0,0,4,1,0
873,Dimitri Foulquier,1,0,1,0,0,0,0,,0,1,0,1,2,2,0
874,Dimitri Foulquier,25,11,13,9,3,11,20,55.0,9,8,3,5,16,32,0
875,Juan Foyth,7,3,5,2,0,3,4,75.0,1,1,0,1,1,3,1
876,Gianluca Frabotta,3,1,0,2,1,2,2,100.0,0,2,0,2,1,2,0
877,Raphael Framberger,43,25,23,16,4,21,29,72.4,8,23,9,14,20,26,0
878,Simon Francis,13,9,11,2,0,11,21,52.4,10,17,12,5,20,71,0
879,Mike Frantz,4,2,1,3,0,2,9,22.2,7,5,3,2,1,4,0
880,Ryan Fraser,12,6,5,5,2,7,22,31.8,15,15,3,12,15,24,0
881,Fred,60,32,33,22,5,25,100,25.0,75,44,8,36,38,32,0
882,Ryan Fredericks,82,56,59,18,5,41,64,64.1,23,20,10,10,24,73,1
883,Kieron Freeman,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
884,Luke Freeman,6,4,2,2,2,2,8,25.0,6,1,0,1,10,6,0
885,Remo Freuler,51,30,18,25,8,22,63,34.9,41,41,6,35,28,26,0
886,Marco Friedl,61,39,42,15,4,29,54,53.7,25,29,9,20,34,78,0
887,Marvin Friedrich,45,31,30,14,1,12,37,32.4,25,46,24,22,42,110,0
888,Samúel Friðjónsson,4,1,3,1,0,1,3,33.3,2,4,1,3,4,4,0
889,Jorge de Frutos,2,2,2,0,0,1,2,50.0,1,0,0,0,0,1,0
890,Christian Fuchs,14,9,8,6,0,8,19,42.1,11,8,3,5,17,33,1
891,Angelo Fulgini,28,18,8,15,5,12,23,52.2,11,6,1,5,19,10,0
892,Niclas Füllkrug,2,2,1,1,0,1,3,33.3,2,3,0,3,3,6,0
893,Ramiro Funes Mori,5,2,2,3,0,0,2,0.0,2,8,2,6,3,9,1
894,Daniel Fuzato,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
895,Matteo Gabbia,7,5,5,2,0,5,8,62.5,3,6,6,0,9,21,0
896,Manolo Gabbiadini,9,7,2,3,4,1,7,14.3,6,12,0,12,10,11,0
897,Gabriel,2,1,2,0,0,2,3,66.7,1,0,0,0,0,11,10
898,Ruben Gabrielsen,3,2,3,0,0,2,4,50.0,2,5,3,2,8,41,0
899,Mijat Gaćinović,19,11,7,8,4,6,25,24.0,19,26,2,24,15,6,0
900,Luca Gagliano,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
901,Roberto Gagliardini,38,19,12,18,8,14,41,34.1,27,28,8,20,30,20,1
902,Riccardo Gagliolo,57,32,37,12,8,30,60,50.0,30,35,18,17,53,100,0
903,Nicolás Gaitán,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0
904,Marvin Gakpa,10,6,3,4,3,4,8,50.0,4,3,0,3,5,1,0
905,Enric Gallego,9,5,1,5,3,0,4,0.0,4,10,2,8,4,8,0
906,Enric Gallego,3,1,1,1,1,2,4,50.0,2,2,0,2,2,1,0
907,Kévin Gameiro,17,9,7,6,4,5,21,23.8,16,10,1,9,5,5,0
908,Fran Gámez,64,42,32,27,5,33,74,44.6,41,31,11,20,29,41,0
909,Idrissa Gana Gueye,65,34,30,25,10,18,43,41.9,25,29,4,25,33,15,0
910,Ignatius Ganago,10,6,4,3,3,3,18,16.7,15,8,1,7,4,13,0
911,Ezequiel Garay,12,8,9,2,1,7,11,63.6,4,19,17,2,14,71,0
912,Dani García,59,30,30,27,2,30,86,34.9,56,25,7,18,52,56,1
913,David García,28,16,15,12,1,14,31,45.2,17,20,16,4,48,123,2
914,Eric García,6,1,4,2,0,5,9,55.6,4,2,0,2,18,33,0
915,Javi García,2,2,2,0,0,2,3,66.7,1,1,0,1,4,15,0
916,Manu García,46,23,11,31,4,17,72,23.6,55,28,12,16,28,32,1
917,Raúl García,20,12,11,7,2,9,22,40.9,13,12,2,10,8,30,0
918,Raúl García,57,37,19,26,12,16,76,21.1,60,46,6,40,24,44,0
919,Raúl García,5,3,2,3,0,3,6,50.0,3,3,1,2,4,10,0
920,Rubén García,55,30,22,26,7,18,46,39.1,28,34,5,29,11,23,1
921,Unai García,9,6,4,4,1,5,9,55.6,4,13,9,4,8,31,0
922,Víctor García,0,0,0,0,0,0,1,0.0,1,1,0,1,0,1,0
923,James Garner,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
924,Manuel Garrido,0,0,0,0,0,0,6,0.0,6,3,1,2,1,0,0
925,Mario Gaspar,35,20,16,16,3,15,31,48.4,16,25,10,15,26,69,0
926,Daniele Gastaldello,8,5,5,3,0,2,3,66.7,1,6,3,3,5,29,1
927,Dwight Gayle,12,10,4,6,2,4,8,50.0,4,5,0,5,2,9,0
928,Paulo Gazzaniga,0,0,0,0,0,0,0,,0,0,0,0,1,4,1
929,Jean-Philippe Gbamin,4,3,1,1,2,1,2,50.0,1,1,0,1,1,4,0
930,Yann Gboho,2,2,1,0,1,0,2,0.0,2,1,0,1,1,0,0
931,David de Gea,0,0,0,0,0,0,0,,0,0,0,0,0,7,4
932,Theodor Gebre Selassie,36,27,23,10,3,17,35,48.6,18,26,9,17,63,81,0
933,Dennis Geiger,12,5,4,6,2,2,16,12.5,14,9,2,7,6,4,0
934,Jérémy Gélin,14,5,10,2,2,8,13,61.5,5,14,7,7,15,33,1
935,Christian Gentner,53,28,16,32,5,22,73,30.1,51,46,8,38,54,50,0
936,Yannick Gerhardt,28,18,7,15,6,8,21,38.1,13,11,3,8,12,9,0
937,Valère Germain,22,12,6,11,5,6,31,19.4,25,16,3,13,8,26,0
938,Gervinho,12,6,5,6,1,6,17,35.3,11,4,0,4,5,3,0
939,Anwar El Ghazi,20,11,12,5,3,8,26,30.8,18,10,1,9,13,16,1
940,Rachid Ghezzal,27,15,14,10,3,10,33,30.3,23,6,0,6,11,9,0
941,Andrea Ghezzi,2,0,0,1,1,1,1,100.0,0,0,0,0,0,0,0
942,Paolo Ghiglione,31,16,15,13,3,18,35,51.4,17,17,2,15,9,42,1
943,Andrea Ghion,3,1,1,2,0,1,1,100.0,0,0,0,0,0,0,0
944,Saman Ghoddos,2,2,0,1,1,1,2,50.0,1,5,0,5,2,3,0
945,Faouzi Ghoulam,6,4,1,4,1,2,5,40.0,3,3,2,1,4,8,0
946,Morgan Gibbs-White,0,0,0,0,0,0,0,,0,0,0,0,2,0,0
947,Niko Gießelmann,46,31,31,11,4,22,45,48.9,23,23,6,17,27,55,1
948,Rafał Gikiewicz,1,0,1,0,0,1,4,25.0,3,0,0,0,2,26,4
949,Bryan Gil,8,4,3,4,1,1,8,12.5,7,6,0,6,3,1,0
950,Bryan Gil,1,1,0,1,0,0,1,0.0,1,0,0,0,0,0,0
951,Billy Gilmour,5,2,3,2,0,2,4,50.0,2,2,0,2,3,3,1
952,Daniel Ginczek,4,3,3,1,0,1,11,9.1,10,3,1,2,1,3,0
953,Matthias Ginter,34,20,19,14,1,17,31,54.8,14,27,22,5,34,125,3
954,Andrei Girotto,76,53,45,29,2,39,71,54.9,32,32,17,15,34,111,1
955,Olivier Giroud,8,3,2,5,1,1,11,9.1,10,14,1,13,2,13,0
956,Klaus Gjasula,69,39,30,35,4,30,61,49.2,31,33,6,27,32,50,2
957,Kamil Glik,26,14,15,11,0,13,21,61.9,8,23,17,6,27,118,0
958,Serge Gnabry,36,16,4,19,13,9,29,31.0,20,17,0,17,16,2,1
959,Joris Gnagnon,16,13,14,2,0,10,11,90.9,1,21,17,4,18,61,0
960,Eddy Gnahoré,24,12,7,15,2,8,28,28.6,20,25,4,21,9,25,0
961,Ben Godfrey,22,14,18,3,1,10,18,55.6,8,41,37,4,25,152,3
962,Diego Godín,38,29,19,16,3,18,32,56.3,14,17,7,10,45,60,1
963,Akaki Gogia,2,1,0,0,2,0,2,0.0,2,2,2,0,0,0,0
964,Mauro Goicoechea,0,0,0,0,0,0,0,,0,0,0,0,0,1,2
965,Edoardo Goldaniga,4,3,3,1,0,2,5,40.0,3,11,6,5,18,25,1
966,Benjamin Goller,8,3,3,4,1,3,10,30.0,7,3,0,3,1,1,0
967,Pierluigi Gollini,0,0,0,0,0,0,2,0.0,2,0,0,0,0,13,2
